# =========================================
# Dataset
# Developed by: Shahab Fatemi
# Date: 2024-04-20
# Features: 
#    - R (radial distance) in (m),
#    - Theta (polar angle) in (rad),
#    - Phi (gravitational potential) in (J/kg).
#
# The data is generated for educational purposes only.
#
# MIT License — Shahab Fatemi (2025); 
# For use in the Machine Learning in Physics course, Umeå University, Sweden 
# See the full license text in the parent folder.
# =========================================
R [meter],Theta [radian],Phi [J/kg]
4.688127E+07,2.5704E+00,-1.213040E+08
4.790600E+07,2.5704E+00,-1.193793E+08
4.893073E+07,2.5704E+00,-1.192736E+08
4.995545E+07,2.5704E+00,-1.181221E+08
5.098018E+07,2.5704E+00,-1.119858E+08
5.200491E+07,2.5704E+00,-1.104769E+08
5.302964E+07,2.5704E+00,-1.090613E+08
5.405436E+07,2.5704E+00,-1.042884E+08
5.507909E+07,2.5704E+00,-1.041185E+08
5.610382E+07,2.5704E+00,-1.009321E+08
5.712855E+07,2.5704E+00,-1.000470E+08
5.815327E+07,2.5704E+00,-9.941796E+07
5.917800E+07,2.5704E+00,-9.884539E+07
6.020273E+07,2.5704E+00,-9.558202E+07
6.122745E+07,2.5704E+00,-9.399936E+07
6.225218E+07,2.5704E+00,-9.166576E+07
6.327691E+07,2.5704E+00,-9.058545E+07
6.430164E+07,2.5704E+00,-8.910506E+07
6.532636E+07,2.5704E+00,-8.810202E+07
6.635109E+07,2.5704E+00,-8.790597E+07
6.737582E+07,2.5704E+00,-8.611859E+07
6.840055E+07,2.5704E+00,-8.447469E+07
6.942527E+07,2.5704E+00,-8.318373E+07
7.045000E+07,2.5704E+00,-7.977760E+07
7.147473E+07,2.5704E+00,-7.903810E+07
7.249945E+07,2.5704E+00,-8.114585E+07
7.352418E+07,2.5704E+00,-8.275549E+07
7.454891E+07,2.5704E+00,-7.694151E+07
7.557364E+07,2.5704E+00,-7.650688E+07
7.659836E+07,2.5704E+00,-7.686256E+07
7.762309E+07,2.5704E+00,-7.348045E+07
7.864782E+07,2.5704E+00,-7.360334E+07
7.967255E+07,2.5704E+00,-7.332666E+07
8.069727E+07,2.5704E+00,-7.165746E+07
8.172200E+07,2.5704E+00,-7.061969E+07
8.274673E+07,2.5704E+00,-7.065622E+07
8.377145E+07,2.5704E+00,-6.957292E+07
8.479618E+07,2.5704E+00,-6.766592E+07
8.582091E+07,2.5704E+00,-6.886292E+07
8.684564E+07,2.5704E+00,-6.719060E+07
8.787036E+07,2.5704E+00,-6.566973E+07
8.889509E+07,2.5704E+00,-6.608296E+07
8.991982E+07,2.5704E+00,-6.323938E+07
9.094455E+07,2.5704E+00,-6.379640E+07
9.196927E+07,2.5704E+00,-6.215467E+07
9.299400E+07,2.5704E+00,-6.066636E+07
9.401873E+07,2.5704E+00,-6.356279E+07
9.504345E+07,2.5704E+00,-6.083542E+07
9.606818E+07,2.5704E+00,-6.028252E+07
9.709291E+07,2.5704E+00,-5.943068E+07
9.811764E+07,2.5704E+00,-5.904364E+07
9.914236E+07,2.5704E+00,-5.721478E+07
1.001671E+08,2.5704E+00,-5.723164E+07
1.011918E+08,2.5704E+00,-5.557546E+07
1.022165E+08,2.5704E+00,-5.482543E+07
1.032413E+08,2.5704E+00,-5.666586E+07
1.042660E+08,2.5704E+00,-5.507552E+07
1.052907E+08,2.5704E+00,-5.613022E+07
1.063155E+08,2.5704E+00,-5.561222E+07
1.073402E+08,2.5704E+00,-5.487870E+07
1.083649E+08,2.5704E+00,-5.236171E+07
1.093896E+08,2.5704E+00,-5.260705E+07
1.104144E+08,2.5704E+00,-5.032178E+07
1.114391E+08,2.5704E+00,-5.036091E+07
1.124638E+08,2.5704E+00,-5.108865E+07
1.134885E+08,2.5704E+00,-5.054199E+07
1.145133E+08,2.5704E+00,-5.092391E+07
1.155380E+08,2.5704E+00,-5.036424E+07
1.165627E+08,2.5704E+00,-4.960894E+07
1.175875E+08,2.5704E+00,-4.933475E+07
1.186122E+08,2.5704E+00,-4.893045E+07
1.196369E+08,2.5704E+00,-4.797592E+07
1.206616E+08,2.5704E+00,-4.844507E+07
1.216864E+08,2.5704E+00,-4.690534E+07
1.227111E+08,2.5704E+00,-4.855822E+07
1.237358E+08,2.5704E+00,-4.740971E+07
1.247605E+08,2.5704E+00,-4.821265E+07
1.257853E+08,2.5704E+00,-4.770284E+07
1.268100E+08,2.5704E+00,-4.446581E+07
2.536200E+07,2.6021E+00,-2.250253E+08
2.638673E+07,2.6021E+00,-2.151299E+08
2.741145E+07,2.6021E+00,-2.094279E+08
2.843618E+07,2.6021E+00,-2.005498E+08
2.946091E+07,2.6021E+00,-1.942085E+08
3.048564E+07,2.6021E+00,-1.884439E+08
3.151036E+07,2.6021E+00,-1.836835E+08
3.253509E+07,2.6021E+00,-1.766846E+08
3.355982E+07,2.6021E+00,-1.730165E+08
3.458455E+07,2.6021E+00,-1.658124E+08
3.560927E+07,2.6021E+00,-1.621931E+08
3.663400E+07,2.6021E+00,-1.584140E+08
3.765873E+07,2.6021E+00,-1.539415E+08
3.868345E+07,2.6021E+00,-1.478520E+08
3.970818E+07,2.6021E+00,-1.457725E+08
4.073291E+07,2.6021E+00,-1.394056E+08
4.175764E+07,2.6021E+00,-1.374102E+08
4.278236E+07,2.6021E+00,-1.350268E+08
4.380709E+07,2.6021E+00,-1.295093E+08
4.483182E+07,2.6021E+00,-1.286002E+08
4.585655E+07,2.6021E+00,-1.258324E+08
4.688127E+07,2.6021E+00,-1.224765E+08
4.790600E+07,2.6021E+00,-1.204190E+08
4.893073E+07,2.6021E+00,-1.194839E+08
4.995545E+07,2.6021E+00,-1.149212E+08
5.098018E+07,2.6021E+00,-1.130066E+08
5.200491E+07,2.6021E+00,-1.108894E+08
5.302964E+07,2.6021E+00,-1.072926E+08
5.405436E+07,2.6021E+00,-1.074712E+08
5.507909E+07,2.6021E+00,-1.052066E+08
5.610382E+07,2.6021E+00,-1.034962E+08
5.712855E+07,2.6021E+00,-1.002587E+08
5.815327E+07,2.6021E+00,-9.805418E+07
5.917800E+07,2.6021E+00,-9.782884E+07
6.020273E+07,2.6021E+00,-9.686779E+07
6.122745E+07,2.6021E+00,-9.433697E+07
6.225218E+07,2.6021E+00,-9.073512E+07
6.327691E+07,2.6021E+00,-9.141097E+07
6.430164E+07,2.6021E+00,-9.011356E+07
6.532636E+07,2.6021E+00,-8.849371E+07
6.635109E+07,2.6021E+00,-8.703825E+07
6.737582E+07,2.6021E+00,-8.476309E+07
6.840055E+07,2.6021E+00,-8.480954E+07
6.942527E+07,2.6021E+00,-8.340697E+07
7.045000E+07,2.6021E+00,-8.145703E+07
7.147473E+07,2.6021E+00,-8.189192E+07
7.249945E+07,2.6021E+00,-8.004646E+07
7.352418E+07,2.6021E+00,-7.840234E+07
7.454891E+07,2.6021E+00,-7.894111E+07
7.557364E+07,2.6021E+00,-7.710632E+07
7.659836E+07,2.6021E+00,-7.520836E+07
7.762309E+07,2.6021E+00,-7.422053E+07
7.864782E+07,2.6021E+00,-7.310223E+07
7.967255E+07,2.6021E+00,-7.230845E+07
8.069727E+07,2.6021E+00,-7.150430E+07
8.172200E+07,2.6021E+00,-7.209007E+07
8.274673E+07,2.6021E+00,-6.846252E+07
8.377145E+07,2.6021E+00,-6.803278E+07
8.479618E+07,2.6021E+00,-6.929298E+07
8.582091E+07,2.6021E+00,-6.761252E+07
8.684564E+07,2.6021E+00,-6.669488E+07
8.787036E+07,2.6021E+00,-6.457544E+07
8.889509E+07,2.6021E+00,-6.386032E+07
8.991982E+07,2.6021E+00,-6.413994E+07
9.094455E+07,2.6021E+00,-6.388219E+07
9.196927E+07,2.6021E+00,-6.264052E+07
9.299400E+07,2.6021E+00,-6.336804E+07
9.401873E+07,2.6021E+00,-6.409437E+07
9.504345E+07,2.6021E+00,-6.101413E+07
9.606818E+07,2.6021E+00,-6.024149E+07
9.709291E+07,2.6021E+00,-5.879399E+07
9.811764E+07,2.6021E+00,-5.873413E+07
9.914236E+07,2.6021E+00,-6.046845E+07
1.001671E+08,2.6021E+00,-5.679933E+07
1.011918E+08,2.6021E+00,-5.700380E+07
1.022165E+08,2.6021E+00,-5.543768E+07
1.032413E+08,2.6021E+00,-5.680498E+07
1.042660E+08,2.6021E+00,-5.537498E+07
1.052907E+08,2.6021E+00,-5.511754E+07
1.063155E+08,2.6021E+00,-5.378534E+07
1.073402E+08,2.6021E+00,-5.657318E+07
1.083649E+08,2.6021E+00,-5.287736E+07
1.093896E+08,2.6021E+00,-5.296354E+07
1.104144E+08,2.6021E+00,-5.232340E+07
1.114391E+08,2.6021E+00,-5.178710E+07
1.124638E+08,2.6021E+00,-5.145585E+07
1.134885E+08,2.6021E+00,-5.187895E+07
1.145133E+08,2.6021E+00,-5.049774E+07
1.155380E+08,2.6021E+00,-5.142034E+07
1.165627E+08,2.6021E+00,-4.863267E+07
1.175875E+08,2.6021E+00,-4.989252E+07
1.186122E+08,2.6021E+00,-4.985071E+07
1.196369E+08,2.6021E+00,-4.758311E+07
1.206616E+08,2.6021E+00,-4.862083E+07
1.216864E+08,2.6021E+00,-5.032110E+07
1.227111E+08,2.6021E+00,-4.649681E+07
1.237358E+08,2.6021E+00,-4.527451E+07
1.247605E+08,2.6021E+00,-4.677130E+07
1.257853E+08,2.6021E+00,-4.589655E+07
1.268100E+08,2.6021E+00,-4.494093E+07
2.536200E+07,2.6339E+00,-2.239158E+08
2.638673E+07,2.6339E+00,-2.164575E+08
2.741145E+07,2.6339E+00,-2.079579E+08
2.843618E+07,2.6339E+00,-2.013731E+08
2.946091E+07,2.6339E+00,-1.938494E+08
3.048564E+07,2.6339E+00,-1.879580E+08
3.151036E+07,2.6339E+00,-1.824853E+08
3.253509E+07,2.6339E+00,-1.792045E+08
3.355982E+07,2.6339E+00,-1.713296E+08
3.458455E+07,2.6339E+00,-1.655047E+08
3.560927E+07,2.6339E+00,-1.609070E+08
3.663400E+07,2.6339E+00,-1.580920E+08
3.765873E+07,2.6339E+00,-1.514969E+08
3.868345E+07,2.6339E+00,-1.492565E+08
3.970818E+07,2.6339E+00,-1.452142E+08
4.073291E+07,2.6339E+00,-1.413046E+08
4.175764E+07,2.6339E+00,-1.405073E+08
4.278236E+07,2.6339E+00,-1.357663E+08
4.380709E+07,2.6339E+00,-1.308129E+08
4.483182E+07,2.6339E+00,-1.279342E+08
4.585655E+07,2.6339E+00,-1.260939E+08
4.688127E+07,2.6339E+00,-1.225450E+08
4.790600E+07,2.6339E+00,-1.225839E+08
4.893073E+07,2.6339E+00,-1.179328E+08
4.995545E+07,2.6339E+00,-1.161635E+08
5.098018E+07,2.6339E+00,-1.120351E+08
5.200491E+07,2.6339E+00,-1.110350E+08
5.302964E+07,2.6339E+00,-1.079706E+08
5.405436E+07,2.6339E+00,-1.067689E+08
5.507909E+07,2.6339E+00,-1.047962E+08
5.610382E+07,2.6339E+00,-1.026652E+08
5.712855E+07,2.6339E+00,-1.018135E+08
5.815327E+07,2.6339E+00,-1.000253E+08
5.917800E+07,2.6339E+00,-9.836881E+07
6.020273E+07,2.6339E+00,-9.437167E+07
6.122745E+07,2.6339E+00,-9.390548E+07
6.225218E+07,2.6339E+00,-9.368876E+07
6.327691E+07,2.6339E+00,-9.235585E+07
6.430164E+07,2.6339E+00,-9.039380E+07
6.532636E+07,2.6339E+00,-8.780946E+07
6.635109E+07,2.6339E+00,-8.824723E+07
6.737582E+07,2.6339E+00,-8.647033E+07
6.840055E+07,2.6339E+00,-8.472755E+07
6.942527E+07,2.6339E+00,-8.241420E+07
7.045000E+07,2.6339E+00,-8.019499E+07
7.147473E+07,2.6339E+00,-8.225021E+07
7.249945E+07,2.6339E+00,-8.010798E+07
7.352418E+07,2.6339E+00,-7.879395E+07
7.454891E+07,2.6339E+00,-7.832182E+07
7.557364E+07,2.6339E+00,-7.645256E+07
7.659836E+07,2.6339E+00,-7.754414E+07
7.762309E+07,2.6339E+00,-7.658329E+07
7.864782E+07,2.6339E+00,-7.309860E+07
7.967255E+07,2.6339E+00,-7.269906E+07
8.069727E+07,2.6339E+00,-7.039283E+07
8.172200E+07,2.6339E+00,-7.087178E+07
8.274673E+07,2.6339E+00,-7.015163E+07
8.377145E+07,2.6339E+00,-6.949349E+07
8.479618E+07,2.6339E+00,-6.829858E+07
8.582091E+07,2.6339E+00,-6.723775E+07
8.684564E+07,2.6339E+00,-6.633271E+07
8.787036E+07,2.6339E+00,-6.527753E+07
8.889509E+07,2.6339E+00,-6.696206E+07
8.991982E+07,2.6339E+00,-6.443552E+07
9.094455E+07,2.6339E+00,-6.299538E+07
9.196927E+07,2.6339E+00,-6.288519E+07
9.299400E+07,2.6339E+00,-6.282099E+07
9.401873E+07,2.6339E+00,-6.120656E+07
9.504345E+07,2.6339E+00,-5.982851E+07
9.606818E+07,2.6339E+00,-5.995690E+07
9.709291E+07,2.6339E+00,-6.037914E+07
9.811764E+07,2.6339E+00,-6.083113E+07
9.914236E+07,2.6339E+00,-5.660605E+07
1.001671E+08,2.6339E+00,-5.823918E+07
1.011918E+08,2.6339E+00,-5.677870E+07
1.022165E+08,2.6339E+00,-5.787295E+07
1.032413E+08,2.6339E+00,-5.670720E+07
1.042660E+08,2.6339E+00,-5.521996E+07
1.052907E+08,2.6339E+00,-5.624096E+07
1.063155E+08,2.6339E+00,-5.324513E+07
1.073402E+08,2.6339E+00,-5.361486E+07
1.083649E+08,2.6339E+00,-5.561335E+07
1.093896E+08,2.6339E+00,-5.208462E+07
1.104144E+08,2.6339E+00,-5.253429E+07
1.114391E+08,2.6339E+00,-5.314776E+07
1.124638E+08,2.6339E+00,-5.169690E+07
1.134885E+08,2.6339E+00,-5.054314E+07
1.145133E+08,2.6339E+00,-4.900493E+07
1.155380E+08,2.6339E+00,-4.928414E+07
1.165627E+08,2.6339E+00,-5.159310E+07
1.175875E+08,2.6339E+00,-4.780243E+07
1.186122E+08,2.6339E+00,-4.940121E+07
1.196369E+08,2.6339E+00,-4.607145E+07
1.206616E+08,2.6339E+00,-4.648852E+07
1.216864E+08,2.6339E+00,-4.630129E+07
1.227111E+08,2.6339E+00,-4.699165E+07
1.237358E+08,2.6339E+00,-4.916045E+07
1.247605E+08,2.6339E+00,-4.581388E+07
1.257853E+08,2.6339E+00,-4.556727E+07
1.268100E+08,2.6339E+00,-4.652616E+07
2.536200E+07,2.6656E+00,-2.239176E+08
2.638673E+07,2.6656E+00,-2.160451E+08
2.741145E+07,2.6656E+00,-2.065251E+08
2.843618E+07,2.6656E+00,-1.989061E+08
2.946091E+07,2.6656E+00,-1.942470E+08
3.048564E+07,2.6656E+00,-1.872132E+08
3.151036E+07,2.6656E+00,-1.803502E+08
3.253509E+07,2.6656E+00,-1.759759E+08
3.355982E+07,2.6656E+00,-1.704930E+08
3.458455E+07,2.6656E+00,-1.647833E+08
3.560927E+07,2.6656E+00,-1.600169E+08
3.663400E+07,2.6656E+00,-1.560181E+08
3.765873E+07,2.6656E+00,-1.519024E+08
3.868345E+07,2.6656E+00,-1.476763E+08
3.970818E+07,2.6656E+00,-1.433379E+08
4.073291E+07,2.6656E+00,-1.428165E+08
4.175764E+07,2.6656E+00,-1.387591E+08
4.278236E+07,2.6656E+00,-1.357109E+08
4.380709E+07,2.6656E+00,-1.320160E+08
4.483182E+07,2.6656E+00,-1.295356E+08
4.585655E+07,2.6656E+00,-1.253715E+08
4.688127E+07,2.6656E+00,-1.231160E+08
4.790600E+07,2.6656E+00,-1.207295E+08
4.893073E+07,2.6656E+00,-1.188175E+08
4.995545E+07,2.6656E+00,-1.161885E+08
5.098018E+07,2.6656E+00,-1.119498E+08
5.200491E+07,2.6656E+00,-1.130192E+08
5.302964E+07,2.6656E+00,-1.090504E+08
5.405436E+07,2.6656E+00,-1.066706E+08
5.507909E+07,2.6656E+00,-1.051647E+08
5.610382E+07,2.6656E+00,-1.026101E+08
5.712855E+07,2.6656E+00,-1.026491E+08
5.815327E+07,2.6656E+00,-9.910705E+07
5.917800E+07,2.6656E+00,-9.795377E+07
6.020273E+07,2.6656E+00,-9.623808E+07
6.122745E+07,2.6656E+00,-9.554583E+07
6.225218E+07,2.6656E+00,-9.304100E+07
6.327691E+07,2.6656E+00,-8.998809E+07
6.430164E+07,2.6656E+00,-8.871928E+07
6.532636E+07,2.6656E+00,-8.939657E+07
6.635109E+07,2.6656E+00,-8.633038E+07
6.737582E+07,2.6656E+00,-8.605409E+07
6.840055E+07,2.6656E+00,-8.472347E+07
6.942527E+07,2.6656E+00,-8.464594E+07
7.045000E+07,2.6656E+00,-8.181514E+07
7.147473E+07,2.6656E+00,-7.931235E+07
7.249945E+07,2.6656E+00,-7.755999E+07
7.352418E+07,2.6656E+00,-7.820913E+07
7.454891E+07,2.6656E+00,-7.781311E+07
7.557364E+07,2.6656E+00,-7.563741E+07
7.659836E+07,2.6656E+00,-7.499353E+07
7.762309E+07,2.6656E+00,-7.364443E+07
7.864782E+07,2.6656E+00,-7.330848E+07
7.967255E+07,2.6656E+00,-7.295335E+07
8.069727E+07,2.6656E+00,-7.205995E+07
8.172200E+07,2.6656E+00,-7.041425E+07
8.274673E+07,2.6656E+00,-7.031934E+07
8.377145E+07,2.6656E+00,-6.805289E+07
8.479618E+07,2.6656E+00,-6.929733E+07
8.582091E+07,2.6656E+00,-6.456970E+07
8.684564E+07,2.6656E+00,-6.771690E+07
8.787036E+07,2.6656E+00,-6.536960E+07
8.889509E+07,2.6656E+00,-6.626380E+07
8.991982E+07,2.6656E+00,-6.554124E+07
9.094455E+07,2.6656E+00,-6.133682E+07
9.196927E+07,2.6656E+00,-6.390274E+07
9.299400E+07,2.6656E+00,-6.241585E+07
9.401873E+07,2.6656E+00,-6.140312E+07
9.504345E+07,2.6656E+00,-6.064063E+07
9.606818E+07,2.6656E+00,-6.091954E+07
9.709291E+07,2.6656E+00,-5.915301E+07
9.811764E+07,2.6656E+00,-5.676856E+07
9.914236E+07,2.6656E+00,-5.831778E+07
1.001671E+08,2.6656E+00,-5.980263E+07
1.011918E+08,2.6656E+00,-5.568333E+07
1.022165E+08,2.6656E+00,-5.653727E+07
1.032413E+08,2.6656E+00,-5.589347E+07
1.042660E+08,2.6656E+00,-5.628378E+07
1.052907E+08,2.6656E+00,-5.415217E+07
1.063155E+08,2.6656E+00,-5.321150E+07
1.073402E+08,2.6656E+00,-5.567086E+07
1.083649E+08,2.6656E+00,-5.455047E+07
1.093896E+08,2.6656E+00,-5.306753E+07
1.104144E+08,2.6656E+00,-5.062957E+07
1.114391E+08,2.6656E+00,-5.191537E+07
1.124638E+08,2.6656E+00,-5.020196E+07
1.134885E+08,2.6656E+00,-5.100271E+07
1.145133E+08,2.6656E+00,-5.023626E+07
1.155380E+08,2.6656E+00,-4.857300E+07
1.165627E+08,2.6656E+00,-5.069022E+07
1.175875E+08,2.6656E+00,-4.882966E+07
1.186122E+08,2.6656E+00,-4.871851E+07
1.196369E+08,2.6656E+00,-4.948514E+07
1.206616E+08,2.6656E+00,-4.829501E+07
1.216864E+08,2.6656E+00,-4.739065E+07
1.227111E+08,2.6656E+00,-4.894517E+07
1.237358E+08,2.6656E+00,-4.661483E+07
1.247605E+08,2.6656E+00,-4.696333E+07
1.257853E+08,2.6656E+00,-4.557397E+07
1.268100E+08,2.6656E+00,-4.559551E+07
2.536200E+07,2.6973E+00,-2.215461E+08
2.638673E+07,2.6973E+00,-2.143354E+08
2.741145E+07,2.6973E+00,-2.073341E+08
2.843618E+07,2.6973E+00,-2.009263E+08
2.946091E+07,2.6973E+00,-1.946363E+08
3.048564E+07,2.6973E+00,-1.869280E+08
3.151036E+07,2.6973E+00,-1.803509E+08
3.253509E+07,2.6973E+00,-1.755534E+08
3.355982E+07,2.6973E+00,-1.714150E+08
3.458455E+07,2.6973E+00,-1.644968E+08
3.560927E+07,2.6973E+00,-1.610507E+08
3.663400E+07,2.6973E+00,-1.556117E+08
3.765873E+07,2.6973E+00,-1.528543E+08
3.868345E+07,2.6973E+00,-1.486088E+08
3.970818E+07,2.6973E+00,-1.463562E+08
4.073291E+07,2.6973E+00,-1.414842E+08
4.175764E+07,2.6973E+00,-1.400492E+08
4.278236E+07,2.6973E+00,-1.354602E+08
4.380709E+07,2.6973E+00,-1.314980E+08
4.483182E+07,2.6973E+00,-1.261867E+08
4.585655E+07,2.6973E+00,-1.243424E+08
4.688127E+07,2.6973E+00,-1.242501E+08
4.790600E+07,2.6973E+00,-1.200728E+08
4.893073E+07,2.6973E+00,-1.187871E+08
4.995545E+07,2.6973E+00,-1.163570E+08
5.098018E+07,2.6973E+00,-1.129502E+08
5.200491E+07,2.6973E+00,-1.097306E+08
5.302964E+07,2.6973E+00,-1.075496E+08
5.405436E+07,2.6973E+00,-1.068068E+08
5.507909E+07,2.6973E+00,-1.056160E+08
5.610382E+07,2.6973E+00,-1.041791E+08
5.712855E+07,2.6973E+00,-1.009911E+08
5.815327E+07,2.6973E+00,-9.908478E+07
5.917800E+07,2.6973E+00,-9.847312E+07
6.020273E+07,2.6973E+00,-9.682791E+07
6.122745E+07,2.6973E+00,-9.510050E+07
6.225218E+07,2.6973E+00,-9.422181E+07
6.327691E+07,2.6973E+00,-9.221004E+07
6.430164E+07,2.6973E+00,-8.962159E+07
6.532636E+07,2.6973E+00,-8.827362E+07
6.635109E+07,2.6973E+00,-8.779045E+07
6.737582E+07,2.6973E+00,-8.546434E+07
6.840055E+07,2.6973E+00,-8.387001E+07
6.942527E+07,2.6973E+00,-8.298761E+07
7.045000E+07,2.6973E+00,-8.106125E+07
7.147473E+07,2.6973E+00,-8.049958E+07
7.249945E+07,2.6973E+00,-7.714143E+07
7.352418E+07,2.6973E+00,-7.950820E+07
7.454891E+07,2.6973E+00,-7.805199E+07
7.557364E+07,2.6973E+00,-7.572187E+07
7.659836E+07,2.6973E+00,-7.588743E+07
7.762309E+07,2.6973E+00,-7.391466E+07
7.864782E+07,2.6973E+00,-7.297856E+07
7.967255E+07,2.6973E+00,-7.228101E+07
8.069727E+07,2.6973E+00,-7.120176E+07
8.172200E+07,2.6973E+00,-7.084123E+07
8.274673E+07,2.6973E+00,-6.932180E+07
8.377145E+07,2.6973E+00,-6.819287E+07
8.479618E+07,2.6973E+00,-6.914270E+07
8.582091E+07,2.6973E+00,-6.834571E+07
8.684564E+07,2.6973E+00,-6.726305E+07
8.787036E+07,2.6973E+00,-6.523161E+07
8.889509E+07,2.6973E+00,-6.377221E+07
8.991982E+07,2.6973E+00,-6.439322E+07
9.094455E+07,2.6973E+00,-6.283906E+07
9.196927E+07,2.6973E+00,-6.189986E+07
9.299400E+07,2.6973E+00,-6.114292E+07
9.401873E+07,2.6973E+00,-6.189828E+07
9.504345E+07,2.6973E+00,-6.019344E+07
9.606818E+07,2.6973E+00,-5.908511E+07
9.709291E+07,2.6973E+00,-5.933383E+07
9.811764E+07,2.6973E+00,-5.749076E+07
9.914236E+07,2.6973E+00,-5.865251E+07
1.001671E+08,2.6973E+00,-5.969580E+07
1.011918E+08,2.6973E+00,-5.590639E+07
1.022165E+08,2.6973E+00,-5.747324E+07
1.032413E+08,2.6973E+00,-5.766910E+07
1.042660E+08,2.6973E+00,-5.598146E+07
1.052907E+08,2.6973E+00,-5.370300E+07
1.063155E+08,2.6973E+00,-5.293591E+07
1.073402E+08,2.6973E+00,-5.555965E+07
1.083649E+08,2.6973E+00,-5.380110E+07
1.093896E+08,2.6973E+00,-5.326731E+07
1.104144E+08,2.6973E+00,-5.140124E+07
1.114391E+08,2.6973E+00,-5.174277E+07
1.124638E+08,2.6973E+00,-5.187283E+07
1.134885E+08,2.6973E+00,-5.038783E+07
1.145133E+08,2.6973E+00,-4.979110E+07
1.155380E+08,2.6973E+00,-4.871629E+07
1.165627E+08,2.6973E+00,-4.921916E+07
1.175875E+08,2.6973E+00,-4.872615E+07
1.186122E+08,2.6973E+00,-4.816084E+07
1.196369E+08,2.6973E+00,-4.957543E+07
1.206616E+08,2.6973E+00,-4.843707E+07
1.216864E+08,2.6973E+00,-4.740198E+07
1.227111E+08,2.6973E+00,-4.877093E+07
1.237358E+08,2.6973E+00,-4.624787E+07
1.247605E+08,2.6973E+00,-4.697846E+07
1.257853E+08,2.6973E+00,-4.803916E+07
1.268100E+08,2.6973E+00,-4.346723E+07
2.536200E+07,2.7291E+00,-2.226466E+08
2.638673E+07,2.7291E+00,-2.136368E+08
2.741145E+07,2.7291E+00,-2.060731E+08
2.843618E+07,2.7291E+00,-1.996109E+08
2.946091E+07,2.7291E+00,-1.935828E+08
3.048564E+07,2.7291E+00,-1.867136E+08
3.151036E+07,2.7291E+00,-1.802915E+08
3.253509E+07,2.7291E+00,-1.748674E+08
3.355982E+07,2.7291E+00,-1.705130E+08
3.458455E+07,2.7291E+00,-1.670624E+08
3.560927E+07,2.7291E+00,-1.617552E+08
3.663400E+07,2.7291E+00,-1.564075E+08
3.765873E+07,2.7291E+00,-1.526234E+08
3.868345E+07,2.7291E+00,-1.484570E+08
3.970818E+07,2.7291E+00,-1.452478E+08
4.073291E+07,2.7291E+00,-1.430573E+08
4.175764E+07,2.7291E+00,-1.378386E+08
4.278236E+07,2.7291E+00,-1.337171E+08
4.380709E+07,2.7291E+00,-1.308575E+08
4.483182E+07,2.7291E+00,-1.287638E+08
4.585655E+07,2.7291E+00,-1.248772E+08
4.688127E+07,2.7291E+00,-1.220032E+08
4.790600E+07,2.7291E+00,-1.189674E+08
4.893073E+07,2.7291E+00,-1.170012E+08
4.995545E+07,2.7291E+00,-1.156839E+08
5.098018E+07,2.7291E+00,-1.132190E+08
5.200491E+07,2.7291E+00,-1.102128E+08
5.302964E+07,2.7291E+00,-1.077988E+08
5.405436E+07,2.7291E+00,-1.069302E+08
5.507909E+07,2.7291E+00,-1.067477E+08
5.610382E+07,2.7291E+00,-1.013322E+08
5.712855E+07,2.7291E+00,-1.009849E+08
5.815327E+07,2.7291E+00,-9.816815E+07
5.917800E+07,2.7291E+00,-9.575969E+07
6.020273E+07,2.7291E+00,-9.726843E+07
6.122745E+07,2.7291E+00,-9.416368E+07
6.225218E+07,2.7291E+00,-9.401642E+07
6.327691E+07,2.7291E+00,-9.026066E+07
6.430164E+07,2.7291E+00,-9.023334E+07
6.532636E+07,2.7291E+00,-8.991108E+07
6.635109E+07,2.7291E+00,-8.621259E+07
6.737582E+07,2.7291E+00,-8.618787E+07
6.840055E+07,2.7291E+00,-8.497578E+07
6.942527E+07,2.7291E+00,-8.474910E+07
7.045000E+07,2.7291E+00,-8.127710E+07
7.147473E+07,2.7291E+00,-8.026507E+07
7.249945E+07,2.7291E+00,-7.874454E+07
7.352418E+07,2.7291E+00,-7.868382E+07
7.454891E+07,2.7291E+00,-7.791838E+07
7.557364E+07,2.7291E+00,-7.691904E+07
7.659836E+07,2.7291E+00,-7.653419E+07
7.762309E+07,2.7291E+00,-7.426099E+07
7.864782E+07,2.7291E+00,-7.404606E+07
7.967255E+07,2.7291E+00,-7.271128E+07
8.069727E+07,2.7291E+00,-7.299735E+07
8.172200E+07,2.7291E+00,-7.016878E+07
8.274673E+07,2.7291E+00,-6.950638E+07
8.377145E+07,2.7291E+00,-6.922652E+07
8.479618E+07,2.7291E+00,-6.792376E+07
8.582091E+07,2.7291E+00,-6.782498E+07
8.684564E+07,2.7291E+00,-6.555428E+07
8.787036E+07,2.7291E+00,-6.507147E+07
8.889509E+07,2.7291E+00,-6.474188E+07
8.991982E+07,2.7291E+00,-6.600348E+07
9.094455E+07,2.7291E+00,-6.298689E+07
9.196927E+07,2.7291E+00,-6.207593E+07
9.299400E+07,2.7291E+00,-6.264610E+07
9.401873E+07,2.7291E+00,-5.912442E+07
9.504345E+07,2.7291E+00,-6.084025E+07
9.606818E+07,2.7291E+00,-6.307898E+07
9.709291E+07,2.7291E+00,-6.109962E+07
9.811764E+07,2.7291E+00,-5.757182E+07
